step,customer,age,gender,merchant,category,amount,fraud
57,'C2039473569','2','M','M348934600','es_transportation',2525.64,0
156,'C806399525','2','F','M3697346','es_leisure',2521.96,1
147,'C201406562','3','M','M1198415165','es_wellnessandbeauty',2396.11,1
21,'C1978250683','3','F','M732195782','es_travel',2339.71,1
82,'C291671443','2','M','M1823072687','es_transportation',2309.61,0
58,'C682298914','2','F','M348934600','es_transportation',2227.35,0
44,'C1383269171','1','F','M923029380','es_home',2241.23,1
90,'C2082187659','2','M','M151143676','es_barsandrestaurants',2595.09,1
105,'C1279785305','2','F','M1198415165','es_wellnessandbeauty',2529.84,1
125,'C1555447628','2','F','M1823072687','es_transportation',2282.08,0
8,'C603564532','1','M','M1823072687','es_transportation',2599.72,0
8,'C1476505660','1','F','M151143676','es_barsandrestaurants',2373.58,1
41,'C1849046345','4','F','M980657600','es_sportsandtoys',2281.17,1
154,'C649077628','3','F','M480139044','es_health',2128.91,1
115,'C703418892','2','F','M348934600','es_transportation',2377.89,0
169,'C1726895756','5','M','M348934600','es_transportation',2567.35,0
109,'C1597977404','2','F','M1873032707','es_hotelservices',2507.12,1
176,'C1889984788','4','F','M1535107174','es_wellnessandbeauty',3667.95,1
79,'C2128263275','2','M','M480139044','es_health',6746.4,1
92,'C1319350044','3','M','M85975013','es_food',2248.65,0
58,'C1760524265','2','F','M1888755466','es_otherservices',2714.01,1
126,'C1482560016','5','M','M85975013','es_food',2211.1,0
37,'C1367581052','4','M','M855959430','es_hyper',2135.6,1
98,'C483912131','2','F','M480139044','es_health',2591.08,1
12,'C553434543','2','M','M923029380','es_home',2045.23,1
36,'C1807259356','3','F','M348934600','es_transportation',6091.43,0
40,'C228319796','2','F','M348934600','es_transportation',5843.72,0
143,'C617723960','4','F','M17379832','es_sportsandtoys',2745.53,1
154,'C2004941826','2','F','M840466850','es_tech',2649.4,1
100,'C928090253','3','M','M1198415165','es_wellnessandbeauty',2149.03,1
116,'C1175850429','4','M','M480139044','es_health',2296.45,1
71,'C34948851','3','F','M1198415165','es_wellnessandbeauty',2371.37,1
144,'C1345265337','2','M','M1823072687','es_transportation',2360.88,0
133,'C845102514','4','M','M1823072687','es_transportation',2061.58,0
90,'C1994736634','4','F','M480139044','es_health',2136.32,1
50,'C2084566155','2','F','M2122776122','es_home',2719.93,1
158,'C1233811793','3','M','M480139044','es_health',2825.13,1
160,'C2132909556','2','M','M1823072687','es_transportation',2223.12,0
152,'C466569235','4','M','M78078399','es_wellnessandbeauty',2612.64,1
116,'C1520919939','4','M','M348934600','es_transportation',2386.76,0
26,'C1486069778','4','F','M980657600','es_sportsandtoys',2507.28,1
56,'C30024621','2','F','M1053599405','es_health',2050.91,0
129,'C1954938610','4','M','M1823072687','es_transportation',2530.16,0
139,'C381007057','1','F','M2011752106','es_hotelservices',2124.52,1
0,'C905744010','2','F','M348934600','es_transportation',2521.97,0
135,'C806399525','2','F','M480139044','es_health',2302.26,1
79,'C908646797','3','M','M348934600','es_transportation',2404.22,0
173,'C430016376','3','F','M1823072687','es_transportation',2583.79,0
18,'C374616385','1','F','M17379832','es_sportsandtoys',2951.25,1
15,'C1703648667','2','F','M348934600','es_transportation',2729.11,0
34,'C57136184','6','F','M980657600','es_sportsandtoys',2441.56,1
137,'C1163388474','2','F','M732195782','es_travel',2148.68,1
41,'C1505370540','3','F','M50039827','es_health',2357.71,0
139,'C1622587363','5','M','M1823072687','es_transportation',2226,0
107,'C1821681988','2','F','M2080407379','es_travel',2284.08,1
148,'C1978250683','3','F','M923029380','es_home',2270.11,1
179,'C1944878458','6','F','M840466850','es_tech',2023.43,1
123,'C2001133685','2','M','M1946091778','es_wellnessandbeauty',2233.31,0
72,'C1604376835','1','F','M348934600','es_transportation',2432.46,0
108,'C697242067','5','M','M348934600','es_transportation',2092.39,0
41,'C1203244235','3','F','M855959430','es_hyper',2174.57,1
72,'C1355090926','3','F','M1353266412','es_hotelservices',2080.45,1
176,'C483912131','2','F','M1198415165','es_wellnessandbeauty',2818.88,1
122,'C691894544','2','F','M1741626453','es_sportsandtoys',2303.07,1
67,'C1639665156','3','M','M1823072687','es_transportation',2338.86,0
85,'C1817318774','2','F','M1741626453','es_sportsandtoys',4304.21,1
112,'C476466255','2','M','M1823072687','es_transportation',5648.51,0
120,'C1294166760','3','M','M209847108','es_wellnessandbeauty',2105.86,1
25,'C1978250683','3','F','M78078399','es_wellnessandbeauty',2527.09,1
160,'C777971561','2','F','M1535107174','es_wellnessandbeauty',2141.84,1
88,'C1957046981','5','F','M495352832','es_travel',2257.62,1
53,'C1370669821','2','M','M348934600','es_transportation',5143.93,0
118,'C142595093','1','F','M480139044','es_health',4225.62,1
145,'C1562081159','2','F','M1198415165','es_wellnessandbeauty',2669.98,1
86,'C1321889892','5','M','M1823072687','es_transportation',2473.54,0
163,'C370861553','2','M','M980657600','es_sportsandtoys',2318.22,1
124,'C581581060','3','F','M348934600','es_transportation',2153.28,0
16,'C249282739','4','M','M1823072687','es_transportation',3067.64,0
173,'C908162687','6','F','M348934600','es_transportation',2664.89,0
28,'C605859862','5','F','M480139044','es_health',2551.91,1
63,'C1239154010','4','F','M1823072687','es_transportation',2347.52,0
101,'C1632932485','1','M','M1823072687','es_transportation',2433.55,0
151,'C851731350','4','M','M1823072687','es_transportation',2480.89,0
83,'C763005836','3','F','M1823072687','es_transportation',2295.24,0
128,'C844772824','4','F','M855959430','es_hyper',2685.16,1
33,'C1350963410','5','F','M840466850','es_tech',2477.86,1
114,'C1468001998','3','F','M980657600','es_sportsandtoys',2546.62,1
56,'C1780824451','5','M','M2011752106','es_hotelservices',2246,1
82,'C371396143','2','F','M85975013','es_food',2158.9,0
18,'C1175850429','4','M','M480139044','es_health',2203.11,1
103,'C2004941826','2','F','M480139044','es_health',2118.16,1
109,'C483912131','2','F','M547558035','es_fashion',2267.23,1
90,'C1463141739','3','M','M348934600','es_transportation',2140.07,0
111,'C572671067','1','M','M348934600','es_transportation',2191.43,0
58,'C1698653726','2','M','M348934600','es_transportation',2237.19,0
45,'C1551572984','3','M','M151143676','es_barsandrestaurants',2670.81,1
150,'C858011639','3','M','M348934600','es_transportation',2134.56,0
116,'C136606306','4','M','M348934600','es_transportation',2657.64,0
17,'C381528901','5','M','M1649169323','es_sportsandtoys',3974.03,1
35,'C1275518867','5','F','M547558035','es_fashion',2203.5,1
164,'C386205251','2','F','M348934600','es_transportation',2190.21,0
111,'C72353846','2','M','M1888755466','es_otherservices',2388.99,1
160,'C611182051','2','F','M480139044','es_health',2108.83,1
100,'C1196357413','3','F','M480139044','es_health',2822.45,1
77,'C1350963410','5','F','M2011752106','es_hotelservices',2314.93,1
67,'C1978250683','3','F','M732195782','es_travel',2270.59,1
137,'C150891114','2','F','M151143676','es_barsandrestaurants',2150.57,1
161,'C816519533','1','F','M1823072687','es_transportation',2423.02,0
144,'C1877766749','2','M','M348934600','es_transportation',2586.93,0
121,'C1143401925','1','F','M480139044','es_health',2413.63,1
118,'C1513653440','4','M','M1823072687','es_transportation',2228.32,0
146,'C1497895052','2','M','M1823072687','es_transportation',2243.99,0
167,'C1408489165','2','M','M1823072687','es_transportation',2208.11,0
133,'C2129964241','2','M','M1946091778','es_wellnessandbeauty',2555.72,0
159,'C1687722078','2','M','M1823072687','es_transportation',2643.5,0
131,'C2004941826','2','F','M480139044','es_health',2321.55,1
97,'C763005836','3','F','M1823072687','es_transportation',2352.15,0
52,'C2004941826','2','F','M547558035','es_fashion',2017.32,1
77,'C1124449361','6','M','M209847108','es_wellnessandbeauty',2367.94,1
134,'C373733261','4','F','M480139044','es_health',2077.19,1
39,'C1837295173','2','M','M1823072687','es_transportation',2185.45,0
36,'C1017469037','2','M','M348934600','es_transportation',3648.69,0
66,'C2004941826','2','F','M1888755466','es_otherservices',7527.37,1
153,'C632643861','2','F','M349281107','es_fashion',2282.96,0
18,'C480951921','5','M','M348934600','es_transportation',2294.86,0
45,'C1691073795','2','F','M1198415165','es_wellnessandbeauty',2643.45,1
11,'C1166337448','3','F','M3697346','es_leisure',2003.96,1
124,'C2027631548','2','F','M980657600','es_sportsandtoys',2304.24,1
156,'C958780730','4','M','M1823072687','es_transportation',2548.79,0
55,'C1356412685','5','M','M348934600','es_transportation',2903.19,0
59,'C208514238','3','M','M480139044','es_health',2553.72,1
105,'C1223439629','4','M','M480139044','es_health',3914.56,1
166,'C1332295774','3','M','M980657600','es_sportsandtoys',3022.6,1
169,'C279066833','2','F','M1823072687','es_transportation',2417.29,0
142,'C318717540','4','M','M1823072687','es_transportation',2446.07,0
163,'C1607323693','3','F','M1748431652','es_wellnessandbeauty',2089.42,1
163,'C678697032','2','F','M1823072687','es_transportation',2744.56,0
141,'C245117318','3','F','M480139044','es_health',2297.92,1
7,'C2112563194','2','F','M348934600','es_transportation',2882.58,0
29,'C1849046345','4','F','M980657600','es_sportsandtoys',2631.94,1
41,'C872112161','2','M','M1823072687','es_transportation',2508.92,0
147,'C2002713196','2','M','M2122776122','es_home',2275.05,1
134,'C213197624','4','F','M1823072687','es_transportation',2679.44,0
57,'C1196149230','3','F','M1823072687','es_transportation',2389.82,0
138,'C2007848056','1','M','M2011752106','es_hotelservices',2362.17,1
168,'C204205576','3','F','M3697346','es_leisure',2012.15,1
178,'C2109575612','5','M','M1294758098','es_leisure',2259.5,1
140,'C2123823248','4','F','M1823072687','es_transportation',2068.65,0
56,'C1049562739','3','M','M1823072687','es_transportation',2008.13,0
52,'C2113737065','2','F','M840466850','es_tech',2099.68,1
51,'C1159406873','3','F','M348934600','es_transportation',2593.22,0
40,'C382331420','4','F','M480139044','es_health',8129.63,1
137,'C2004941826','2','F','M151143676','es_barsandrestaurants',7516.4,1
46,'C1464489812','4','M','M480139044','es_health',2395.47,1
16,'C599675908','2','M','M480139044','es_health',2311.15,1
110,'C1685492470','2','F','M1198415165','es_wellnessandbeauty',2649.68,1
13,'C1046896257','4','M','M348934600','es_transportation',2865.05,0
164,'C1156672988','5','M','M1823072687','es_transportation',2391.24,0
13,'C998690782','2','M','M1823072687','es_transportation',2367.07,0
158,'C616715154','2','F','M1198415165','es_wellnessandbeauty',2011.68,1
42,'C935791733','3','U','M1823072687','es_transportation',2068.57,0
151,'C1454826238','2','F','M855959430','es_hyper',2187.62,1
150,'C1385115265','2','F','M1823072687','es_transportation',2597.92,0
29,'C233539413','2','F','M2080407379','es_travel',2265.71,1
30,'C841956493','2','F','M1888755466','es_otherservices',2376.03,1
35,'C1928005021','1','F','M980657600','es_sportsandtoys',3042.91,1
46,'C1275518867','5','F','M17379832','es_sportsandtoys',2336.78,1
78,'C1374336520','2','M','M1823072687','es_transportation',2111.42,0
78,'C362857866','3','F','M1823072687','es_transportation',2275.63,0
120,'C381007057','1','F','M1888755466','es_otherservices',2290.6,1
162,'C480975116','2','M','M1823072687','es_transportation',2254.95,0
179,'C1776310825','4','M','M1823072687','es_transportation',2646.15,0
80,'C605859862','5','F','M348934600','es_transportation',2408.44,0
49,'C1818841328','2','M','M348934600','es_transportation',2347.04,0
63,'C824676284','2','U','M348934600','es_transportation',2286.55,0
71,'C790600178','6','M','M980657600','es_sportsandtoys',3068.04,1
38,'C1758950662','4','F','M1535107174','es_wellnessandbeauty',2540.64,0
132,'C1351458855','3','F','M1823072687','es_transportation',2527.51,0
4,'C965421722','1','F','M2122776122','es_home',2265.43,1
59,'C823891015','2','F','M1823072687','es_transportation',4875.61,0
0,'C1734487337','4','F','M1741626453','es_sportsandtoys',3956.45,1
17,'C1275518867','5','F','M980657600','es_sportsandtoys',2347.24,1
81,'C806399525','2','F','M480139044','es_health',2042.14,1
120,'C5191822','1','F','M1888755466','es_otherservices',2543.95,1
116,'C1667161948','3','M','M348934600','es_transportation',2044.33,0
34,'C1464489812','4','M','M480139044','es_health',2782.54,1
17,'C2130327838','2','M','M923029380','es_home',2334.28,1
168,'C1496962993','5','F','M348934600','es_transportation',2014.26,0
125,'C1253760419','2','F','M349281107','es_fashion',2177.8,0
105,'C660232446','4','F','M840466850','es_tech',2461.41,1
36,'C1354206365','2','M','M348934600','es_transportation',2542.83,0
39,'C879260717','2','M','M732195782','es_travel',2080.37,1
57,'C1154631581','5','M','M1741626453','es_sportsandtoys',2240.88,1
109,'C1819552999','3','M','M348934600','es_transportation',2156.57,0
153,'C750572020','5','M','M1823072687','es_transportation',2201.02,0
24,'C1477378413','3','M','M50039827','es_health',3314.75,0
80,'C1653588482','2','F','M840466850','es_tech',2620.64,1
43,'C296571542','2','F','M480139044','es_health',2480.79,1
136,'C1469520420','3','F','M980657600','es_sportsandtoys',2432.22,1
156,'C2004941826','2','F','M1873032707','es_hotelservices',2609.38,1
14,'C1991822900','3','F','M480139044','es_health',2508.24,1
99,'C30336615','2','M','M855959430','es_hyper',2547.44,0
19,'C719332132','2','F','M2011752106','es_hotelservices',2474.16,1
167,'C858011639','3','M','M97925176','es_wellnessandbeauty',2084.85,0
99,'C1674379117','3','F','M1823072687','es_transportation',2772.96,0
26,'C1112424232','3','F','M732195782','es_travel',2235.72,1
134,'C1994178184','4','M','M855959430','es_hyper',2047.89,0
178,'C496697462','4','M','M980657600','es_sportsandtoys',2549.44,1
28,'C74966273','2','F','M480139044','es_health',3034.18,1
95,'C947315968','2','F','M480139044','es_health',2080.01,0
4,'C1385406679','2','M','M348934600','es_transportation',2203.8,0
29,'C26045684','4','F','M348934600','es_transportation',2167.34,0
59,'C765155274','1','F','M1823072687','es_transportation',2066.62,0
143,'C33256704','4','F','M348934600','es_transportation',2374.24,0
85,'C588719767','2','M','M1823072687','es_transportation',2334.61,0
168,'C616715154','2','F','M17379832','es_sportsandtoys',3020.08,1
46,'C1743327214','2','M','M1823072687','es_transportation',2192.64,0
174,'C1148772789','4','M','M840466850','es_tech',2126.39,1
20,'C1275518867','5','F','M480139044','es_health',2825.89,1
157,'C703281362','2','F','M1823072687','es_transportation',2330.44,0
168,'C1897313368','5','F','M348934600','es_transportation',5563.64,0
131,'C1763311989','2','M','M348934600','es_transportation',2174.09,0
174,'C338406777','3','F','M1823072687','es_transportation',2100.38,0
47,'C475831512','2','F','M1823072687','es_transportation',2371.84,0
13,'C612230385','4','M','M980657600','es_sportsandtoys',2209.55,1
83,'C26746445','5','M','M348934600','es_transportation',2855.01,0
69,'C1572610482','3','F','M480139044','es_health',2244.47,1
110,'C20239039','2','F','M2122776122','es_home',2396.02,1
117,'C1275518867','5','F','M3697346','es_leisure',2243.98,1
175,'C1361248894','2','F','M1823072687','es_transportation',2263.2,0
175,'C1994178184','4','M','M1748431652','es_wellnessandbeauty',2020.77,1
145,'C806943770','4','F','M933210764','es_sportsandtoys',2482.06,1
56,'C855942730','3','F','M480139044','es_health',2313.2,1
108,'C2005070127','2','F','M1823072687','es_transportation',2417.46,0
158,'C75208519','2','M','M85975013','es_food',2027.47,0
136,'C2113737065','2','F','M980657600','es_sportsandtoys',2245.32,1
140,'C911139709','3','F','M348934600','es_transportation',6792.07,0
22,'C1072166767','3','F','M348934600','es_transportation',2040.16,0
131,'C245117318','3','F','M78078399','es_wellnessandbeauty',2033.07,1
157,'C1978250683','3','F','M1198415165','es_wellnessandbeauty',2565.24,1
168,'C2004941826','2','F','M840466850','es_tech',2470.36,1
34,'C330615170','2','F','M480139044','es_health',2723.24,1
108,'C932908444','1','F','M980657600','es_sportsandtoys',2315.44,1
41,'C1703739582','4','F','M348934600','es_transportation',2718.03,0
129,'C1817318774','2','F','M480139044','es_health',2084.14,1
69,'C665247956','4','M','M78078399','es_wellnessandbeauty',2516.97,1
119,'C364273844','3','F','M1823072687','es_transportation',2101.95,0
160,'C507179979','2','F','M480139044','es_health',2647.33,1
176,'C970538683','2','M','M1823072687','es_transportation',2505.79,0
71,'C440694138','2','F','M480139044','es_health',2414.87,1
93,'C961154945','3','M','M2011752106','es_hotelservices',2321.59,1
152,'C1572610482','3','F','M980657600','es_sportsandtoys',2405.42,1
113,'C268823556','3','F','M980657600','es_sportsandtoys',2156.25,1
96,'C1648543319','3','F','M1823072687','es_transportation',2104.91,0
23,'C359698649','3','F','M1823072687','es_transportation',2298.63,0
63,'C1647495093','3','M','M3697346','es_leisure',2432.68,1
165,'C342410301','3','F','M97925176','es_wellnessandbeauty',2426.21,0
118,'C698318224','2','F','M1823072687','es_transportation',2407.28,0
87,'C71746980','1','M','M480139044','es_health',2013.75,1
125,'C1714895875','2','M','M980657600','es_sportsandtoys',2494.1,1
178,'C1994178184','4','M','M1294758098','es_leisure',2433.71,1
110,'C1643168823','1','F','M1823072687','es_transportation',2330.5,0
63,'C1572610482','3','F','M980657600','es_sportsandtoys',2512.51,1
165,'C1647495093','3','M','M348875670','es_hotelservices',2154.72,1
16,'C1122213892','2','M','M1823072687','es_transportation',2179.99,0
76,'C1559339990','4','M','M1823072687','es_transportation',2040.97,0
162,'C2066612191','2','M','M1823072687','es_transportation',2017.78,0
80,'C1304555023','2','F','M980657600','es_sportsandtoys',2759.41,1
104,'C218446443','2','M','M732195782','es_travel',2043.46,1
32,'C1575599226','4','F','M209847108','es_wellnessandbeauty',2416.41,0
99,'C1860405125','1','F','M1823072687','es_transportation',2094.68,0
69,'C142251484','6','M','M348934600','es_transportation',2544.6,0
65,'C1667002698','3','M','M1823072687','es_transportation',2053.99,0
99,'C1629621972','4','M','M348934600','es_transportation',2148.87,0
83,'C1423828273','2','M','M480139044','es_health',2430.85,1
144,'C1494778598','3','M','M348934600','es_transportation',2069.77,0
8,'C880299982','3','M','M980657600','es_sportsandtoys',2514.91,1
62,'C1163388474','2','F','M480139044','es_health',2203.08,1
128,'C1129737137','6','M','M1823072687','es_transportation',2150.78,0
82,'C2029865097','4','M','M1823072687','es_transportation',2230.5,0
104,'C1060270098','3','M','M348934600','es_transportation',2058.74,0
77,'C2083329818','2','F','M1823072687','es_transportation',2098.66,0
27,'C950325755','2','F','M1823072687','es_transportation',2719.93,0
1,'C1338125837','3','F','M480139044','es_health',2826.48,1
169,'C895561340','2','F','M1535107174','es_wellnessandbeauty',2362.98,0
176,'C371517012','2','M','M840466850','es_tech',2164.74,1
28,'C1663641926','6','F','M1823072687','es_transportation',2421.47,0
1,'C583110837','3','M','M3697346','es_leisure',2011.29,1
155,'C2055489140','5','M','M348934600','es_transportation',2355.41,0
128,'C245117318','3','F','M2011752106','es_hotelservices',2753.48,1
80,'C10105795','4','M','M1823072687','es_transportation',2850.9,0
73,'C1803364571','5','M','M348934600','es_transportation',2398.27,0
149,'C330615170','2','F','M857378720','es_hotelservices',2917.18,1
176,'C1637529334','2','M','M1823072687','es_transportation',2358.81,0
112,'C2145448250','5','F','M1823072687','es_transportation',2703.13,0
177,'C597641228','2','M','M480139044','es_health',2694.01,1
41,'C390271010','3','F','M480139044','es_health',2443.87,1
70,'C956700475','4','F','M3697346','es_leisure',2144.65,1
113,'C1304286493','1','M','M1823072687','es_transportation',2211.8,0
18,'C1718974481','4','M','M1823072687','es_transportation',2047.29,0
14,'C2054744914','4','F','M1823072687','es_transportation',2242.69,0
140,'C1216919532','4','M','M480139044','es_health',2197.86,1
109,'C214836772','2','M','M1823072687','es_transportation',2207.56,0
42,'C1630697663','4','F','M1823072687','es_transportation',2633.1,0
176,'C1275518867','5','F','M857378720','es_hotelservices',2385.46,1
148,'C1304286493','1','M','M1823072687','es_transportation',2164.33,0
110,'C813472343','4','M','M1823072687','es_transportation',2068.56,0
164,'C1242770016','4','M','M480139044','es_health',2101.81,1
25,'C1234470601','5','M','M1741626453','es_sportsandtoys',2229.63,1
83,'C381007057','1','F','M980657600','es_sportsandtoys',2030.21,1
65,'C741739992','2','F','M1053599405','es_health',2478.95,0
131,'C486343841','3','M','M1823072687','es_transportation',2090.26,0
72,'C1690998552','2','F','M1823072687','es_transportation',2217.03,0
41,'C1334045764','3','F','M1535107174','es_wellnessandbeauty',2696.83,1
117,'C1349086787','3','M','M980657600','es_sportsandtoys',2539.23,1
70,'C660475396','5','M','M348934600','es_transportation',2160.66,0
141,'C572671067','1','M','M1823072687','es_transportation',2070.84,0
132,'C1705927875','3','M','M480139044','es_health',2299.79,1
36,'C1598564853','2','M','M348934600','es_transportation',2402,0
176,'C1797237747','3','M','M1823072687','es_transportation',2636.45,0
80,'C1285086629','6','F','M1535107174','es_wellnessandbeauty',2633.84,0
63,'C1849046345','4','F','M1198415165','es_wellnessandbeauty',2095.9,1
155,'C688041542','2','M','M1888755466','es_otherservices',2292.22,1
167,'C150820973','2','F','M1823072687','es_transportation',2188.56,0
5,'C377075708','2','M','M1823072687','es_transportation',2028.69,0
139,'C518028573','2','M','M1823072687','es_transportation',2713.89,0
13,'C834963773','5','F','M480139044','es_health',2453.47,1
89,'C276623362','4','M','M923029380','es_home',2300.59,1
87,'C422003518','5','F','M980657600','es_sportsandtoys',2043.2,1
178,'C644590864','1','M','M980657600','es_sportsandtoys',2022.31,1
133,'C168710517','4','F','M1823072687','es_transportation',2111.21,0
156,'C1045652139','6','M','M1823072687','es_transportation',2543.24,0
73,'C1887473486','2','F','M1600850729','es_fashion',2628.88,0
77,'C817389751','5','F','M1823072687','es_transportation',2156.45,0
123,'C616715154','2','F','M1873032707','es_hotelservices',2115.99,1
94,'C564600361','2','M','M348934600','es_transportation',6893.58,0
35,'C1709958311','6','M','M480139044','es_health',3736.84,1
3,'C1736605496','4','M','M480139044','es_health',2478.36,1
119,'C1297358265','3','M','M348934600','es_transportation',2590.54,0
68,'C913662681','5','M','M85975013','es_food',2017.63,0
127,'C1647495093','3','M','M1353266412','es_hotelservices',3013.69,1
120,'C1847494890','3','M','M348934600','es_transportation',2052.96,0
127,'C1932334304','5','F','M1823072687','es_transportation',2186.1,0
98,'C710270523','5','F','M1198415165','es_wellnessandbeauty',2591.34,0
121,'C483912131','2','F','M732195782','es_travel',2532.01,1
144,'C521087514','4','F','M85975013','es_food',2155.77,0
166,'C1465725042','6','F','M1823072687','es_transportation',2103.72,0
61,'C1978250683','3','F','M1873032707','es_hotelservices',2522.03,1
175,'C1597977404','2','F','M1823072687','es_transportation',2172.46,0
91,'C366397964','2','F','M480139044','es_health',2118.62,1
129,'C1886871597','4','F','M2011752106','es_hotelservices',2336.32,1
172,'C288727438','2','F','M1313686961','es_contents',2329.12,0
52,'C1076053396','4','M','M1823072687','es_transportation',2308.69,0
61,'C1469453217','1','F','M348934600','es_transportation',2712.66,0
68,'C460167545','5','F','M1823072687','es_transportation',2360.91,0
88,'C617723960','4','F','M1198415165','es_wellnessandbeauty',2064.51,1
154,'C381007057','1','F','M1748431652','es_wellnessandbeauty',2578.24,1
96,'C1039748502','2','F','M348934600','es_transportation',2488.08,0
27,'C1947400039','2','M','M732195782','es_travel',2650.04,1
63,'C1165454845','2','M','M1823072687','es_transportation',2662.87,0
84,'C1978250683','3','F','M480139044','es_health',2101.19,1
46,'C1704116821','5','M','M348934600','es_transportation',2295.29,0
165,'C1341583263','2','M','M1741626453','es_sportsandtoys',2908.69,1
132,'C849065220','4','F','M980657600','es_sportsandtoys',2656.62,0
36,'C2059136665','2','M','M1823072687','es_transportation',2252.51,0
17,'C617723960','4','F','M480139044','es_health',2538.27,1
35,'C417267123','2','F','M732195782','es_travel',3242.08,1
104,'C245019752','2','F','M348934600','es_transportation',5972.42,0
2,'C746862122','3','M','M348934600','es_transportation',3850.62,0
42,'C1781953799','5','M','M348934600','es_transportation',3029.88,0
116,'C1941625566','3','F','M1823072687','es_transportation',2424.08,0
55,'C1043282651','2','F','M348934600','es_transportation',2176.07,0
69,'C1817318774','2','F','M209847108','es_wellnessandbeauty',2230.14,1
114,'C1475317372','1','F','M480139044','es_health',2116.72,1
179,'C142595093','1','F','M1535107174','es_wellnessandbeauty',2000.04,1
58,'C806399525','2','F','M480139044','es_health',2992.03,1
179,'C1647495093','3','M','M980657600','es_sportsandtoys',2648.77,1
145,'C1033416330','3','M','M1823072687','es_transportation',2149.35,0
39,'C2014729870','2','F','M1823072687','es_transportation',2733.75,0
167,'C2113737065','2','F','M480139044','es_health',2090.85,1
170,'C1214826221','6','M','M1823072687','es_transportation',2269.25,0
75,'C1994178184','4','M','M980657600','es_sportsandtoys',2584.81,1
58,'C732095806','3','M','M732195782','es_travel',2045.16,1
154,'C1949984685','2','F','M1741626453','es_sportsandtoys',2076.25,1
23,'C1464489812','4','M','M1535107174','es_wellnessandbeauty',2133.36,1
133,'C1488142454','2','F','M1823072687','es_transportation',2436.01,0
109,'C548427290','3','M','M348934600','es_transportation',2498.37,0
119,'C1188590334','6','F','M840466850','es_tech',2261.84,1
86,'C644663928','2','M','M980657600','es_sportsandtoys',2147.95,1
142,'C1897313368','5','F','M1823072687','es_transportation',2198.47,0
119,'C300112558','1','F','M348934600','es_transportation',2726.5,0
84,'C1293338142','4','F','M1823072687','es_transportation',2105.49,0
86,'C908646797','3','M','M348934600','es_transportation',2261.64,0
172,'C1629621972','4','M','M480139044','es_health',2492.21,1
63,'C806399525','2','F','M1198415165','es_wellnessandbeauty',2062.11,1
81,'C1107442215','2','F','M480139044','es_health',2631.14,1
108,'C587216359','5','F','M732195782','es_travel',2805.74,1
77,'C1728122351','3','F','M1741626453','es_sportsandtoys',3260.94,1
67,'C1891401770','4','F','M85975013','es_food',2081.77,0
61,'C284165615','3','F','M17379832','es_sportsandtoys',2275.7,1
57,'C369805136','4','M','M980657600','es_sportsandtoys',2770.87,1
140,'C834963773','5','F','M2011752106','es_hotelservices',2696.9,1
81,'C1572610482','3','F','M980657600','es_sportsandtoys',2029.13,1
70,'C474894075','4','F','M1842530320','es_tech',2296.66,0
150,'C566628469','2','F','M1823072687','es_transportation',2369.74,0
31,'C1038722314','4','M','M3697346','es_leisure',2243.79,1
92,'C1715338428','2','M','M151143676','es_barsandrestaurants',2000.19,1
7,'C1764447156','3','F','M480139044','es_health',2108.75,1
13,'C1877622224','2','M','M1198415165','es_wellnessandbeauty',2171.65,1
44,'C1143401925','1','F','M480139044','es_health',2221.84,1
31,'C1686098746','0','M','M1198415165','es_wellnessandbeauty',3251.33,1
40,'C910454738','4','F','M547558035','es_fashion',2149.65,1
98,'C1070277785','4','F','M209847108','es_wellnessandbeauty',2012.1,0
36,'C761606185','2','M','M348934600','es_transportation',2360.65,0
15,'C83204562','2','F','M348934600','es_transportation',2240.44,0
50,'C430880678','2','M','M17379832','es_sportsandtoys',2584.54,1
129,'C896659218','4','F','M1535107174','es_wellnessandbeauty',2313.31,1
141,'C2084566155','2','F','M480139044','es_health',2945.29,1
17,'C2126436338','1','F','M348934600','es_transportation',2558.52,0
76,'C1019071188','4','M','M1823072687','es_transportation',2437.42,0
50,'C894204131','1','M','M980657600','es_sportsandtoys',2574.86,1
142,'C2002713196','2','M','M1888755466','es_otherservices',2466.37,1
156,'C1780829982','1','M','M1823072687','es_transportation',2100.72,0
120,'C1196357413','3','F','M348934600','es_transportation',2846.67,0
85,'C1153569753','4','F','M348934600','es_transportation',2350.71,0
96,'C1502465707','4','F','M980657600','es_sportsandtoys',2398.27,1
130,'C1499092508','5','M','M348934600','es_transportation',2000.42,0
102,'C506520283','4','F','M348934600','es_transportation',2869.23,0
65,'C398651508','4','F','M1823072687','es_transportation',5605.97,0
45,'C1350963410','5','F','M980657600','es_sportsandtoys',2592.04,1
73,'C1063753312','3','F','M1823072687','es_transportation',2267.29,0
99,'C159675329','1','F','M1823072687','es_transportation',2031.44,0
86,'C1296664552','3','M','M348934600','es_transportation',2156.52,0
159,'C65683893','3','F','M1823072687','es_transportation',2277.78,0
169,'C1200336063','2','M','M348934600','es_transportation',2150.44,0
76,'C1980127627','2','F','M1823072687','es_transportation',2659.1,0
133,'C553121592','3','F','M348934600','es_transportation',2206.67,0
73,'C1100570635','4','F','M1198415165','es_wellnessandbeauty',2736.06,1
157,'C16613795','2','F','M85975013','es_food',2288.45,0
